"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8134219"	"1.16e-01"	"1.46e-02"	"-2.68"	"-3.57501"	"-6.89e-01"	"VPS50"	"VPS50, EARP/GARPII complex subunit"
"8018972"	"1.17e-01"	"1.46e-02"	"2.68"	"-3.57634"	"7.69e-01"	"CEP295NL"	"CEP295 N-terminal like"
"7959025"	"1.17e-01"	"1.46e-02"	"-2.68"	"-3.57666"	"-1.11"	"RNFT2"	"ring finger protein, transmembrane 2"
"7892882"	"1.17e-01"	"1.46e-02"	"-2.68"	"-3.57799"	"-8.77e-01"	""	""
"8131583"	"1.17e-01"	"1.47e-02"	"-2.68"	"-3.57976"	"-1.68"	"BZW2"	"basic leucine zipper and W2 domains 2"
"8054740"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.57989"	"8.98e-01"	"PAX8"	"paired box 8"
"7919872"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.58062"	"7.62e-01"	"FAM63A"	"family with sequence similarity 63 member A"
"7966441"	"1.17e-01"	"1.47e-02"	"-2.68"	"-3.58066"	"-6.35e-01"	"MAPKAPK5-AS1"	"MAPKAPK5 antisense RNA 1"
"8094086"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.58238"	"8.05e-01"	""	""
"7935776"	"1.17e-01"	"1.47e-02"	"-2.68"	"-3.58248"	"-6.63e-01"	""	""
"8002904"	"1.17e-01"	"1.47e-02"	"-2.68"	"-3.58255"	"-8.45e-01"	"ADAT1"	"adenosine deaminase, tRNA specific 1"
"8014361"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.5826"	"5.50e-01"	"CCL23"	"C-C motif chemokine ligand 23"
"8142554"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.58288"	"1.65"	"AASS"	"aminoadipate-semialdehyde synthase"
"8048283"	"1.17e-01"	"1.47e-02"	"2.68"	"-3.58338"	"7.73e-01"	"SLC11A1"	"solute carrier family 11 member 1"
"8159004"	"1.17e-01"	"1.47e-02"	"-2.68"	"-3.58431"	"-1.03"	"SNORD24///RPL7A"	"small nucleolar RNA, C/D box 24///ribosomal protein L7a"
"7961798"	"1.17e-01"	"1.48e-02"	"2.68"	"-3.5846"	"1.59"	"SOX5"	"SRY-box 5"
"8016891"	"1.17e-01"	"1.48e-02"	"2.68"	"-3.58554"	"5.23e-01"	"VEZF1"	"vascular endothelial zinc finger 1"
"7944401"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58647"	"-1.51"	"HMBS"	"hydroxymethylbilane synthase"
"8110043"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58664"	"-6.79e-01"	"BNIP1"	"BCL2 interacting protein 1"
"8011200"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58686"	"-5.99e-01"	"SMYD4"	"SET and MYND domain containing 4"
"8004255"	"1.17e-01"	"1.48e-02"	"2.67"	"-3.58688"	"6.80e-01"	"BCL6B"	"B-cell CLL/lymphoma 6B"
"7894986"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58709"	"-9.47e-01"	""	""
"7894188"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.5882"	"-1.19"	""	""
"7967993"	"1.17e-01"	"1.48e-02"	"2.67"	"-3.58826"	"6.15e-01"	"FGF9"	"fibroblast growth factor 9"
"8061368"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58827"	"-5.21e-01"	"NXT1"	"nuclear transport factor 2 like export factor 1"
"7950067"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58845"	"-1.44"	"DHCR7"	"7-dehydrocholesterol reductase"
"8034589"	"1.17e-01"	"1.48e-02"	"-2.67"	"-3.58881"	"-1.20"	"FARSA"	"phenylalanyl-tRNA synthetase alpha subunit"
"8016018"	"1.18e-01"	"1.48e-02"	"-2.67"	"-3.59024"	"-1.22"	"SLC25A39"	"solute carrier family 25 member 39"
"8016215"	"1.18e-01"	"1.48e-02"	"2.67"	"-3.59033"	"5.82e-01"	"ARHGAP27"	"Rho GTPase activating protein 27"
"7968658"	"1.18e-01"	"1.48e-02"	"-2.67"	"-3.59057"	"-1.41"	"EXOSC8"	"exosome component 8"
"8092328"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59164"	"-1.04"	"MCCC1"	"methylcrotonoyl-CoA carboxylase 1"
"8055194"	"1.18e-01"	"1.49e-02"	"2.67"	"-3.5924"	"6.91e-01"	"TUBA3E"	"tubulin alpha 3e"
"8146379"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59312"	"-7.93e-01"	"UBE2V2"	"ubiquitin conjugating enzyme E2 V2"
"8089954"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59315"	"-7.77e-01"	"IQCB1"	"IQ motif containing B1"
"8176219"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59357"	"-8.41e-01"	"CMC4///MTCP1"	"C-X9-C motif containing 4///mature T-cell proliferation 1"
"8043431"	"1.18e-01"	"1.49e-02"	"2.67"	"-3.59362"	"3.74"	"IGKC"	"immunoglobulin kappa constant"
"7990442"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59372"	"-1.01"	"RPP25"	"ribonuclease P/MRP subunit p25"
"8014749"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59512"	"-6.29e-01"	"RPL23"	"ribosomal protein L23"
"8158544"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59519"	"-1.07"	"NTMT1"	"N-terminal Xaa-Pro-Lys N-methyltransferase 1"
"8122982"	"1.18e-01"	"1.49e-02"	"2.67"	"-3.59531"	"7.45e-01"	"ZDHHC14"	"zinc finger DHHC-type containing 14"
"7951038"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59558"	"-1.60"	"SNORA40///TAF1D"	"small nucleolar RNA, H/ACA box 40///TATA-box binding protein associated factor, RNA polymerase I subunit D"
"7977018"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59566"	"-9.91e-01"	"TRAF3"	"TNF receptor associated factor 3"
"7892853"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59571"	"-5.33e-01"	""	""
"8124406"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59586"	"-1.39"	"HIST1H2BC"	"histone cluster 1, H2bc"
"8049088"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59593"	"-7.15e-01"	"COPS7B"	"COP9 signalosome subunit 7B"
"7999149"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59633"	"-9.35e-01"	"NMRAL1"	"NmrA like redox sensor 1"
"8109773"	"1.18e-01"	"1.49e-02"	"-2.67"	"-3.59646"	"-1.31"	"WWC1"	"WW and C2 domain containing 1"
"7999317"	"1.18e-01"	"1.50e-02"	"-2.67"	"-3.59809"	"-6.21e-01"	"TMEM186"	"transmembrane protein 186"
"7895241"	"1.18e-01"	"1.50e-02"	"-2.67"	"-3.59828"	"-8.34e-01"	""	""
"8180267"	"1.18e-01"	"1.50e-02"	"-2.67"	"-3.59854"	"-9.88e-01"	"EPPK1"	"epiplakin 1"
"7942674"	"1.18e-01"	"1.50e-02"	"2.67"	"-3.60081"	"9.62e-01"	"TSKU"	"tsukushi, small leucine rich proteoglycan"
"7946340"	"1.18e-01"	"1.50e-02"	"2.67"	"-3.60096"	"7.47e-01"	"RIC3"	"RIC3 acetylcholine receptor chaperone"
"7988050"	"1.18e-01"	"1.50e-02"	"2.67"	"-3.60148"	"7.40e-01"	"TGM5"	"transglutaminase 5"
"8098995"	"1.18e-01"	"1.50e-02"	"2.67"	"-3.60152"	"5.82e-01"	"MXD4"	"MAX dimerization protein 4"
"8131860"	"1.18e-01"	"1.50e-02"	"-2.67"	"-3.60216"	"-1.21"	"MALSU1"	"mitochondrial assembly of ribosomal large subunit 1"
"7911110"	"1.18e-01"	"1.50e-02"	"2.67"	"-3.60258"	"5.59e-01"	""	""
"7977058"	"1.19e-01"	"1.51e-02"	"-2.67"	"-3.60384"	"-9.39e-01"	"EIF5"	"eukaryotic translation initiation factor 5"
"8099449"	"1.19e-01"	"1.51e-02"	"2.67"	"-3.60429"	"8.91e-01"	"FBXL5"	"F-box and leucine rich repeat protein 5"
"8023766"	"1.19e-01"	"1.51e-02"	"-2.67"	"-3.60473"	"-7.81e-01"	"RTTN"	"rotatin"
"8001924"	"1.19e-01"	"1.51e-02"	"-2.67"	"-3.60478"	"-9.74e-01"	"FAM96B"	"family with sequence similarity 96 member B"
"7940851"	"1.19e-01"	"1.51e-02"	"2.67"	"-3.60587"	"6.86e-01"	"FLRT1"	"fibronectin leucine rich transmembrane protein 1"
"8037898"	"1.19e-01"	"1.51e-02"	"-2.66"	"-3.60691"	"-8.71e-01"	"KPTN"	"kaptin, actin binding protein"
"8168362"	"1.19e-01"	"1.51e-02"	"2.66"	"-3.60762"	"6.27e-01"	"FLJ44635"	"TPT1-like protein"
"8109969"	"1.19e-01"	"1.51e-02"	"-2.66"	"-3.60841"	"-9.51e-01"	"TLX3"	"T-cell leukemia homeobox 3"
"7895738"	"1.19e-01"	"1.51e-02"	"-2.66"	"-3.60852"	"-1.27"	""	""
"7893288"	"1.19e-01"	"1.52e-02"	"2.66"	"-3.61055"	"8.03e-01"	""	""
"8157214"	"1.19e-01"	"1.52e-02"	"2.66"	"-3.61134"	"1.03"	""	""
"8058147"	"1.19e-01"	"1.52e-02"	"-2.66"	"-3.61148"	"-7.22e-01"	"PPIL3"	"peptidylprolyl isomerase like 3"
"8166335"	"1.19e-01"	"1.52e-02"	"-2.66"	"-3.61189"	"-1.43"	"PDHA1"	"pyruvate dehydrogenase (lipoamide) alpha 1"
"7942715"	"1.19e-01"	"1.52e-02"	"2.66"	"-3.61282"	"4.65e-01"	"OMP"	"olfactory marker protein"
"8076223"	"1.19e-01"	"1.52e-02"	"-2.66"	"-3.61294"	"-8.33e-01"	"SNORD43"	"small nucleolar RNA, C/D box 43"
"8056753"	"1.20e-01"	"1.52e-02"	"-2.66"	"-3.61504"	"-7.81e-01"	"METTL8"	"methyltransferase like 8"
"8176093"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.61581"	"-9.15e-01"	"LAGE3"	"L antigen family member 3"
"7895188"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.61677"	"-1.75"	""	""
"8100547"	"1.20e-01"	"1.53e-02"	"2.66"	"-3.61701"	"6.69e-01"	""	""
"8026698"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.61775"	"-9.71e-01"	"BABAM1///BABAM1"	"BRISC and BRCA1 A complex member 1///BRISC and BRCA1 A complex member 1"
"8125537"	"1.20e-01"	"1.53e-02"	"2.66"	"-3.61921"	"1.52"	"HLA-DMA"	"major histocompatibility complex, class II, DM alpha"
"8127364"	"1.20e-01"	"1.53e-02"	"2.66"	"-3.61944"	"8.63e-01"	""	""
"7998852"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.61968"	"-7.68e-01"	"TCEB2"	"transcription elongation factor B subunit 2"
"8117881"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.61995"	"-8.77e-01"	"TRIM39-RPP21///RPP21"	"TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21"
"8082504"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.62055"	"-7.63e-01"	"HMCES"	"5-hydroxymethylcytosine (hmC) binding, ES cell-specific"
"8037579"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.62082"	"-7.23e-01"	"ERCC1"	"ERCC excision repair 1, endonuclease non-catalytic subunit"
"7912525"	"1.20e-01"	"1.53e-02"	"-2.66"	"-3.62082"	"-6.23e-01"	""	""
"7925509"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62173"	"-5.61e-01"	""	""
"8180237"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62223"	"-1.04"	"METTL2B"	"methyltransferase like 2B"
"7967412"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62313"	"-8.75e-01"	"CDK2AP1"	"cyclin dependent kinase 2 associated protein 1"
"7922754"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62344"	"-8.53e-01"	""	""
"7936322"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62345"	"-8.79e-01"	"GPAM"	"glycerol-3-phosphate acyltransferase, mitochondrial"
"7905909"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62359"	"-7.56e-01"	"EFNA4"	"ephrin A4"
"7958147"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62372"	"-8.43e-01"	"TDG"	"thymine DNA glycosylase"
"7998774"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.6242"	"-5.55e-01"	"RNPS1"	"RNA binding protein with serine rich domain 1"
"8141133"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62466"	"-5.55e-01"	"SHFM1"	"split hand/foot malformation (ectrodactyly) type 1"
"7925622"	"1.20e-01"	"1.54e-02"	"-2.66"	"-3.62532"	"-9.83e-01"	"AHCTF1P1///AHCTF1"	"AT-hook containing transcription factor 1 pseudogene 1///AT-hook containing transcription factor 1"
"8029530"	"1.20e-01"	"1.54e-02"	"2.66"	"-3.62548"	"1.14"	"APOE"	"apolipoprotein E"
"7988970"	"1.20e-01"	"1.54e-02"	"2.66"	"-3.62594"	"9.73e-01"	"FAM214A"	"family with sequence similarity 214 member A"
"7958352"	"1.20e-01"	"1.54e-02"	"2.66"	"-3.62602"	"1.25"	"BTBD11"	"BTB domain containing 11"
"8012896"	"1.20e-01"	"1.54e-02"	"2.65"	"-3.62714"	"2.22"	"PMP22"	"peripheral myelin protein 22"
"8174509"	"1.20e-01"	"1.54e-02"	"-2.65"	"-3.62723"	"-8.09e-01"	"GNG5"	"G protein subunit gamma 5"
"8146115"	"1.20e-01"	"1.54e-02"	"2.65"	"-3.62758"	"1.42"	"C8orf4"	"chromosome 8 open reading frame 4"
"7894930"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.6278"	"-6.88e-01"	""	""
"7892906"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.62791"	"-4.49e-01"	""	""
"8179481"	"1.20e-01"	"1.55e-02"	"2.65"	"-3.62871"	"4.01"	"HLA-DRA///HLA-DQA1"	"major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1"
"8131000"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.62873"	"-8.70e-01"	"DNAAF5"	"dynein axonemal assembly factor 5"
"8075263"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.62886"	"-1.08"	"NIPSNAP1"	"nipsnap homolog 1 (C. elegans)"
"8092534"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.62931"	"-1.07"	"TMEM41A"	"transmembrane protein 41A"
"8158298"	"1.20e-01"	"1.55e-02"	"-2.65"	"-3.62949"	"-1.10"	"GLE1"	"GLE1, RNA export mediator"
"8099107"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63"	"-1.43"	"LYAR"	"Ly1 antibody reactive"
"8104298"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63033"	"-1.38"	"NDUFS6"	"NADH:ubiquinone oxidoreductase subunit S6"
"7949619"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63059"	"-1.10"	"SLC29A2"	"solute carrier family 29 member 2"
"8095074"	"1.21e-01"	"1.55e-02"	"2.65"	"-3.63074"	"4.59e-01"	"GSX2"	"GS homeobox 2"
"8143327"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63141"	"-9.73e-01"	"PARP12"	"poly(ADP-ribose) polymerase family member 12"
"7905028"	"1.21e-01"	"1.55e-02"	"2.65"	"-3.63232"	"1.18"	"LOC100996732///LOC654342///LOC645166///LSP1"	"uncharacterized LOC100996732///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1"
"7928401"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63252"	"-8.99e-01"	"CHCHD1"	"coiled-coil-helix-coiled-coil-helix domain containing 1"
"8025586"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63287"	"-9.65e-01"	"MRPL4"	"mitochondrial ribosomal protein L4"
"8142912"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63314"	"-1.33"	"TMEM209"	"transmembrane protein 209"
"8022531"	"1.21e-01"	"1.55e-02"	"-2.65"	"-3.63326"	"-8.83e-01"	"NPC1"	"NPC intracellular cholesterol transporter 1"
"8053562"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.6339"	"5.48e-01"	"RNF103-CHMP3///CHMP3"	"RNF103-CHMP3 readthrough///charged multivesicular body protein 3"
"8084045"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63519"	"-8.97e-01"	"MFN1"	"mitofusin 1"
"8021275"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.6352"	"9.09e-01"	"POLI"	"DNA polymerase iota"
"8070655"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63534"	"-6.51e-01"	"U2AF1"	"U2 small nuclear RNA auxiliary factor 1"
"8012013"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.63595"	"6.89e-01"	"CLEC10A"	"C-type lectin domain family 10 member A"
"8041168"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63621"	"-1.10"	"SNORD53"	"small nucleolar RNA, C/D box 53"
"8037695"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63623"	"-8.07e-01"	"SYMPK"	"symplekin"
"7895105"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63667"	"-2.00"	""	""
"8110886"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63766"	"-1.11"	"MED10"	"mediator complex subunit 10"
"8131631"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.6377"	"7.11e-01"	"HDAC9"	"histone deacetylase 9"
"7993973"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63803"	"-7.74e-01"	"POLR3E"	"RNA polymerase III subunit E"
"7971350"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.63858"	"8.79e-01"	"TSC22D1"	"TSC22 domain family member 1"
"8140984"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63895"	"-5.63e-01"	"HEPACAM2"	"HEPACAM family member 2"
"7998381"	"1.21e-01"	"1.56e-02"	"2.65"	"-3.63896"	"6.95e-01"	"LMF1"	"lipase maturation factor 1"
"7985767"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63907"	"-7.73e-01"	"AEN"	"apoptosis enhancing nuclease"
"7940210"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63916"	"-4.49e-01"	"OOSP2"	"oocyte secreted protein 2"
"7980113"	"1.21e-01"	"1.56e-02"	"-2.65"	"-3.63931"	"-7.58e-01"	""	""
"8179238"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.63986"	"-1.28"	"MICA"	"MHC class I polypeptide-related sequence A"
"8063028"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64002"	"-8.07e-01"	"DNTTIP1"	"deoxynucleotidyltransferase terminal interacting protein 1"
"8132980"	"1.21e-01"	"1.57e-02"	"2.65"	"-3.64096"	"4.67e-01"	"TNRC18"	"trinucleotide repeat containing 18"
"7989501"	"1.21e-01"	"1.57e-02"	"2.65"	"-3.64125"	"2.11"	"CA12"	"carbonic anhydrase 12"
"8126658"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64135"	"-1.12"	"SLC35B2"	"solute carrier family 35 member B2"
"8123819"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64135"	"-1.33"	"EEF1E1-BLOC1S5///EEF1E1"	"EEF1E1-BLOC1S5 readthrough (NMD candidate)///eukaryotic translation elongation factor 1 epsilon 1"
"8028514"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64143"	"-7.33e-01"	"EIF3K"	"eukaryotic translation initiation factor 3 subunit K"
"7895907"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64332"	"-1.59"	""	""
"7940717"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64377"	"-1.99"	"SLC3A2"	"solute carrier family 3 member 2"
"7899377"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64436"	"-6.97e-01"	"PPP1R8"	"protein phosphatase 1 regulatory subunit 8"
"7962441"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64446"	"-5.07e-01"	"TWF1"	"twinfilin actin binding protein 1"
"8108603"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64502"	"-7.04e-01"	"HARS2"	"histidyl-tRNA synthetase 2, mitochondrial"
"7893798"	"1.21e-01"	"1.57e-02"	"-2.65"	"-3.64521"	"-1.45"	""	""
"8018673"	"1.21e-01"	"1.58e-02"	"2.65"	"-3.64586"	"5.47e-01"	"QRICH2"	"glutamine rich 2"
"7965423"	"1.21e-01"	"1.58e-02"	"2.65"	"-3.6459"	"1.12"	"BTG1"	"BTG anti-proliferation factor 1"
"7896004"	"1.21e-01"	"1.58e-02"	"-2.65"	"-3.64591"	"-1.12"	""	""
"7975987"	"1.21e-01"	"1.58e-02"	"-2.64"	"-3.64672"	"-8.16e-01"	""	""
"7986863"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.64754"	"-5.72e-01"	"HERC2"	"HECT and RLD domain containing E3 ubiquitin protein ligase 2"
"8077768"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.64826"	"-5.66e-01"	""	""
"8163795"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.64872"	"-9.55e-01"	"PSMD5"	"proteasome 26S subunit, non-ATPase 5"
"7916789"	"1.22e-01"	"1.58e-02"	"2.64"	"-3.64889"	"6.13e-01"	"WDR78"	"WD repeat domain 78"
"7960529"	"1.22e-01"	"1.58e-02"	"2.64"	"-3.64904"	"1.81"	"SCNN1A"	"sodium channel epithelial 1 alpha subunit"
"7971124"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.64938"	"-4.83e-01"	"UFM1"	"ubiquitin fold modifier 1"
"8024436"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.64959"	"-7.75e-01"	"OAZ1"	"ornithine decarboxylase antizyme 1"
"7912012"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.65014"	"-4.86e-01"	"ACOT7"	"acyl-CoA thioesterase 7"
"8070231"	"1.22e-01"	"1.58e-02"	"-2.64"	"-3.65041"	"-5.43e-01"	""	""
"8175052"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.65268"	"-1.31"	"AIFM1"	"apoptosis inducing factor, mitochondria associated 1"
"8160478"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.6532"	"-7.98e-01"	"CAAP1"	"caspase activity and apoptosis inhibitor 1"
"8101874"	"1.22e-01"	"1.59e-02"	"2.64"	"-3.65491"	"6.86e-01"	"ADH1A"	"alcohol dehydrogenase 1A (class I), alpha polypeptide"
"8118548"	"1.22e-01"	"1.59e-02"	"2.64"	"-3.65492"	"3.92"	"HLA-DRA///HLA-DQA1"	"major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1"
"8157890"	"1.22e-01"	"1.59e-02"	"2.64"	"-3.65568"	"1.09"	"PBX3"	"PBX homeobox 3"
"7948667"	"1.22e-01"	"1.59e-02"	"2.64"	"-3.65587"	"1.70"	"AHNAK"	"AHNAK nucleoprotein"
"8025498"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.65601"	"-6.25e-01"	"SNORA70///RPL10"	"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
"8107934"	"1.22e-01"	"1.59e-02"	"2.64"	"-3.65622"	"5.69e-01"	"C5orf56"	"chromosome 5 open reading frame 56"
"8082788"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.65652"	"-5.38e-01"	"CDV3"	"CDV3 homolog"
"7906235"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.65691"	"-8.30e-01"	"PRCC"	"papillary renal cell carcinoma (translocation-associated)"
"8050689"	"1.22e-01"	"1.59e-02"	"-2.64"	"-3.65704"	"-8.64e-01"	"WDCP"	"WD repeat and coiled coil containing"
"7962831"	"1.22e-01"	"1.60e-02"	"-2.64"	"-3.6578"	"-7.84e-01"	"CCNT1"	"cyclin T1"
"7935146"	"1.22e-01"	"1.60e-02"	"-2.64"	"-3.65917"	"-1.35"	"NOC3L"	"NOC3 like DNA replication regulator"
"8142100"	"1.23e-01"	"1.60e-02"	"2.64"	"-3.66059"	"8.62e-01"	"ATXN7L1"	"ataxin 7 like 1"
"7956524"	"1.23e-01"	"1.60e-02"	"-2.64"	"-3.66091"	"-6.74e-01"	"PIP4K2C"	"phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"8038382"	"1.23e-01"	"1.60e-02"	"-2.64"	"-3.66145"	"-1.01"	"PIH1D1"	"PIH1 domain containing 1"
"8179713"	"1.23e-01"	"1.60e-02"	"2.64"	"-3.66163"	"8.59e-01"	"C6orf15"	"chromosome 6 open reading frame 15"
"8144279"	"1.23e-01"	"1.60e-02"	"2.64"	"-3.6621"	"9.09e-01"	"CLN8"	"ceroid-lipofuscinosis, neuronal 8"
"7894485"	"1.23e-01"	"1.60e-02"	"-2.64"	"-3.66245"	"-7.48e-01"	""	""
"7963421"	"1.23e-01"	"1.60e-02"	"2.64"	"-3.66251"	"4.20"	"KRT6A"	"keratin 6A"
"8142774"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66361"	"-1.12"	"RBM28"	"RNA binding motif protein 28"
"8054614"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66367"	"-1.07"	"ANAPC1P1///LOC285074///ANAPC1"	"anaphase promoting complex subunit 1 pseudogene 1///anaphase promoting complex subunit 1 pseudogene///anaphase promoting complex subunit 1"
"8029744"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66403"	"-8.40e-01"	"QPCTL"	"glutaminyl-peptide cyclotransferase like"
"8065032"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66411"	"-8.41e-01"	"ESF1"	"ESF1 nucleolar pre-rRNA processing protein homolog"
"8023526"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66429"	"-6.98e-01"	""	""
"8179709"	"1.23e-01"	"1.61e-02"	"2.64"	"-3.66565"	"5.92e-01"	"SFTA2"	"surfactant associated 2"
"8180417"	"1.23e-01"	"1.61e-02"	"-2.64"	"-3.66587"	"-9.91e-01"	"METTL2B"	"methyltransferase like 2B"
"7979516"	"1.23e-01"	"1.61e-02"	"-2.63"	"-3.66709"	"-6.85e-01"	"TRMT5"	"tRNA methyltransferase 5"
"8122365"	"1.23e-01"	"1.61e-02"	"-2.63"	"-3.6671"	"-1.80"	"ADGRG6"	"adhesion G protein-coupled receptor G6"
"8097461"	"1.23e-01"	"1.61e-02"	"-2.63"	"-3.66754"	"-1.05"	"NOCT"	"nocturnin"
"8119595"	"1.23e-01"	"1.61e-02"	"-2.63"	"-3.66861"	"-8.24e-01"	"RPL7L1"	"ribosomal protein L7 like 1"
"7929243"	"1.23e-01"	"1.62e-02"	"-2.63"	"-3.66933"	"-1.25"	"NHP2"	"NHP2 ribonucleoprotein"
"7967420"	"1.23e-01"	"1.62e-02"	"-2.63"	"-3.66975"	"-7.74e-01"	"SBNO1"	"strawberry notch homolog 1"
"8039257"	"1.23e-01"	"1.62e-02"	"2.63"	"-3.67006"	"1.10"	"LAIR1"	"leukocyte associated immunoglobulin like receptor 1"
"8003922"	"1.23e-01"	"1.62e-02"	"-2.63"	"-3.67093"	"-9.71e-01"	"MED11"	"mediator complex subunit 11"
"7894459"	"1.23e-01"	"1.62e-02"	"-2.63"	"-3.67175"	"-9.50e-01"	""	""
